#sampleName=simulated_Ler0_1
#filename1=data/imputation_rawdata/simulated_Ler0_2.fq
HapIds	count
01ef2233db97646760c09f1438ae4e47,86e97ee288bf9f8c1a969a957819196b,91629e46236d4b3ce567dc305265a004	8
73dc83f586f4112dc6c31025fee6a6d0,eb519a530972382a98920ceb72425c77	2
715eb8d1052a8c2072030da6d0dc7146,f382def52c34efa283bd663b34de2089	5
1b37e0d178045d16d9ec5c5c3a41ee3d,52efced814553349f8d08b6e9a731664	5
c20b0323a4d21ea36f17fe424f0cd1d0	1
28dacaea7c2cf7c2c12f32a9b7910f31,d15ce2ce49ab21f144e88168c7c55fd1	3
2a8723804503cd4cb931c9e0dd3cf721,edd32cefa85c79d084254543a5930009	2
26c22ac916509809eeb1709a86b44c82,9fec3cfcb2daa9b48a3c30dda2d2df41	2
dc19474e3008e5442773dcb12f886529	6
7397c50619430abe53fef3acf2e0c36e,e9447c56af5846682da32e6d29376a1b	4
34e39f80b4bd25300714fd1d71ba146a,550f2a198f286d637521f609171f9530	1
20665100d8f769180d87685b17fd4761,90108c1207cbe7002d82c0f68c92ad20	2
3602c2677d91cdae73500ec07d3f04b2,e2b734eac6e94a94b871f3f37bd37ad7	1
381b04a13ae38cd403a4115566ade250,94fc6b293f10d9dcce20216c605d2266,e93a98077dd811089d2667602c5c119c	9
1d49c4db147e3a105ff9f86ca81b8b66,4842a37a20353269997d9d7ac2047c13,695ce7e9a1d987d35b8231fc6ee30a6a	3
991265d58b112e600dc95957ee48fa99,dab51cb8ccbc0f4d6022669322077bc8	4
260c3f51d08e340bc58a3b76f5da68b3	2
2def48cfe2a6fa5e8adae8b42dfc69df,bcc33c75dd700520f107a407b18972a7	4
bc1d331ca6b8d1853c1871ce55404896	1
4f2c7276f951c8677d3a8641a7c55c31,fb266e12704be1c41ef520643a5f6690	2
ffce8d090c34743b1cfd89d538876049	2
9ed491a9cd6e0844f6f06fa6ab5ccec4,c44137c624826e673494645c1fec3ddb	1
143c1b7af5090823d58cdc84fec23d41,a74aa36afa1a891e8aa86c9837b83155	9
b9e9661882a3302099bc23ad47129089	1
3602c2677d91cdae73500ec07d3f04b2,b83a295055bae807a0a4a03a16847f73,e2b734eac6e94a94b871f3f37bd37ad7	1
b6624369e0f4bcd45a08767dcbd62e4a,fa02b0478e95b367473168703083c3fb	2
41d2d05adf5976cb6bfafb1d705fd8b8,48eada786cb96abaf69176b8fd49d5af	1
0623953dc7d4a7dc25a36e66cac23413,ce271dbc42fd87b8cbaae208bf7e64ad	5
3a1370b1b13c441eb67c70242e65c2b0,47bba9282a9911716de586b28c959064	3
d7ccfee04623c35577faf13577d6f567,f56af710ba9108d0e73ac873ae853ed2	1
e7371104102e5dafd7252c1667a5088f	1
6f546a22e58eaa66fd841d741bc3f131,f56af710ba9108d0e73ac873ae853ed2	3
3cd334bcc9ffd50b43e5af3d1062876f	3
622fc0b9f832314e58ae3688cddd7e90,6a069f6501a0b645beefe37cbe284d5d,bfe14f127756d81de13593101491c6c2	2
b9a3d8dd83008b83ed2760639dc565b8	2
98b09154b3bbee2adb138ba6343cdfcd,c16d65f3dda742468cdfec9a566e5a0a,f1db7da0a99a2d57f56dc6698675a91d	1
143c1b7af5090823d58cdc84fec23d41,4eaa517679e9e1b959620143c8c37f90	2
fb266e12704be1c41ef520643a5f6690	1
4505362405412eef656737c2e6842d9b,45e4afbeb6c78524dc6a772b4d73ab89,5bcfd170315e014a23d878a7484a351f	1
83374170c09441f05dcc193bf405c3d2	2
6bb0058abb51f6ba1885bdd34ce516e6,e9447c56af5846682da32e6d29376a1b	2
20665100d8f769180d87685b17fd4761	1
2daa861a2f758c2202b3a5d18906b3b0,7e2cf62e829d0aba1a42380dfaf4aa6a	2
5b6c5f337a496c3e6e73e0648f0a6c4a	3
5b1905956ab330478b68c3eb8c73fe64,832af87a2cce3c7c1b73f6942f2c0c4f	5
42b49ed35122124acc5650ddedf8c7c8,7366474385ac859097979180cdda5398	4
2891d6ba6003a0cdf964cea2f8c53c5e	3
34a6e9ad6290fa2b1a02d206fb7eafc9	3
111fda9587b6ddfb18479d9956bf9956,77788293ce0057f689a4c4a6f971ac19	5
002c118816a5e8c89e208afce1187181,0397e4288dc9b391fa43d889d97c07fe,bafe60d4ad603f13473aad81ea864106	7
715eb8d1052a8c2072030da6d0dc7146	3
079c87bb0ee7725d5be08d0b677ed538,87f4e50fcffa09e3cbf5703be5a6659c,bc6d35f6eb286b75f60c638d7c1ebd6b	3
715eb8d1052a8c2072030da6d0dc7146,9a0588141acedb319100b63b41a68f5f	4
1238ca7feca0b42ba1b12e140c254515,e2b285c588a88b22f5bf69836aefbf10,e57adee48063c9df8397b4621eb378a4	4
dde653fc6d9c6dc4400c4721b24b98dd	2
3856fb6a9c1e988d587848628ef3014e,b38ac69dbdc71a90d8747a502dfc9dea	2
0cf928d78ca417824ce9894acb41159d	5
0280c370fe7f9f51adbedbd7c1a83738	2
c8d6276242cbe86dd9da0990a4637c0c	4
93d8ad4f458e6f19c3807325e6814cd4	6
4664523becbbdd8af53c08d3b15d41a5,7fcda75f844a26c9421c76a5af6a6330	4
c8d6276242cbe86dd9da0990a4637c0c,f714b55c1938a63c06eceebba5499482	3
47bba9282a9911716de586b28c959064,c20b0323a4d21ea36f17fe424f0cd1d0	2
6bb0058abb51f6ba1885bdd34ce516e6	1
27930c96ea1fc852196a3d043b2d5477,d900cc6de72c46588e9511231e233f71	3
719efa9537a5109019659bc5de4f1be4,b1634c3b973ce16c9c8f7ee942be64e3	1
10940b3a07d855d5e29d8604e92f655a,ef113af20ef8ccd3ba78ab689fbbcd62	2
1767b4c4d49ee3d3468181636b11ba6a,73dc83f586f4112dc6c31025fee6a6d0	3
3717f1f12b134af19697fc387ec0be85,f023a24ad2e1ca444dc70b24f5306ea1	2
76bbbf868b3604fc1acc7403b7fca55f,fa02b0478e95b367473168703083c3fb	4
26c22ac916509809eeb1709a86b44c82,85b132b9a091bc33499b86e411ba62d8	1
6dd2e90fdcbd5810af7b531ceb4460f0,b2894d701ed6de7d21f063d8da2a71ad	10
01ef2233db97646760c09f1438ae4e47	2
5628a9d40bf61c0e3f23c613b3a462b0	1
1702f3d2ad5f513f473347856d3063b9,4c9c0f96d147ecca470e612d1e8565ce,a7c27758713177e9e6268fe4e32168e8	5
1a15a4f23a00e04f1fc56da73b96b729	1
2e8efb11997a962244619460d2ab6b3e	1
3caca9506abe94e6a6828eca63481992	1
27930c96ea1fc852196a3d043b2d5477	3
719efa9537a5109019659bc5de4f1be4	1
7fb865bf3b92a07b04e4fde4d589cb4b	5
2def48cfe2a6fa5e8adae8b42dfc69df,3588c879a186b6c02eefa3b8f2c80a9c,bcc33c75dd700520f107a407b18972a7	5
36e96d3c4e355251290e88bdee459711,c2d4dc31301ef736ca49c728f5e0b5aa	6
6a069f6501a0b645beefe37cbe284d5d	5
1702f3d2ad5f513f473347856d3063b9	7
0b41f6317f5ddec51f738b8cbeaac301,36e96d3c4e355251290e88bdee459711	2
0ab10f22f00f3d91ce9213e9ea1ee36f	2
76bbbf868b3604fc1acc7403b7fca55f	3
0d8b7b2691a7b0d19afdec3e278a8e72	2
3856fb6a9c1e988d587848628ef3014e	2
a9f122e6e3a04b3b9377f09c73947805	1
3717f1f12b134af19697fc387ec0be85	4
be0657227b4c45274c25e5b7d44cff5e	1
99d9bf185c22351252f33f5aa92e2242,9c6718e410fa378dcaa7810f196763d1	2
0d04e97d35c35319ca1138cf4b39277e	4
6c51383ba42ff426def42c9b9d16abd2,7193b1de15c850058f5b4243119991a8,c702b735cc4389050e09129cd17a15b5	4
6b29ca3016b5da0474e4dcac15018ddb	2
4664523becbbdd8af53c08d3b15d41a5,4668701295f3bc83a0a91a08ac34e7bd	1
07dbb5dc54e793fe98f9111a6d5ef72f,bc1d331ca6b8d1853c1871ce55404896,dedb65bf3f5e96b35867eecf8b2161c4	1
77788293ce0057f689a4c4a6f971ac19	1
2def48cfe2a6fa5e8adae8b42dfc69df	1
a177ffd37088016b57f15360a91c9c53	2
622fc0b9f832314e58ae3688cddd7e90,bfe14f127756d81de13593101491c6c2	1
e2bec63e0382a38ad16d61ea16514bc9	4
e57adee48063c9df8397b4621eb378a4	5
71c9662a83afdc0761cebc6a4626e1a8	4
0d8b7b2691a7b0d19afdec3e278a8e72,fec1be9eaf472d9eadec9fcfe8c1dc79	4
2c7de6ee659ff3c2be7ffd8be5d4edce,c73a4c3d194f98742b8765d2541ac983	2
03e668dffeb58df4e7e7f03b01ab236a,6372f4cb7eccde4fafb18668271981fb,dc19474e3008e5442773dcb12f886529	1
d900cc6de72c46588e9511231e233f71	2
873483b0610f7e61e159a12401c73c47,98c0d8130bbff0d883608830eff439db	1
079c87bb0ee7725d5be08d0b677ed538	1
6dd2e90fdcbd5810af7b531ceb4460f0,d1b21093126df5aada9a7ee95b1165e8	1
1854c6c91b66a3c910d1d84a4ac579e8	3
14bf67724bf1ce907f15fd93c37a8be9	4
1b37e0d178045d16d9ec5c5c3a41ee3d	1
28e4a22216e27c559fed0c52ceeaa1e7,b2dd2e8700e4118d97d44632a4d22be1	2
381b04a13ae38cd403a4115566ade250,94fc6b293f10d9dcce20216c605d2266	2
9259e191c5c8c8475e7e854dbdbda617,991265d58b112e600dc95957ee48fa99	6
4957c1afbf14407fc01471125c8aeb07	2
48990738f9722d6a326ae96631df3adb,9c8aecd9e07aee31b94a25ea54d36faf	2
aa32553fcf4cf89a0165a5fe0c73695d	2
bc1d331ca6b8d1853c1871ce55404896,dedb65bf3f5e96b35867eecf8b2161c4	1
e2197cc98f6cf8d4bb50606165694f7e	1
4eaa517679e9e1b959620143c8c37f90,a74aa36afa1a891e8aa86c9837b83155	1
14b84ac7f8127111f32767e6884ee590,bcfb947bb7d678f5568cd383eaabea3e	1
6d54ede54763afccff7e6b39b3780e41,95dfaa7f665ce61c33bfc0145d2b18a1	3
616fbfe3fb4257dd28b93da7d950b152	2
5b1905956ab330478b68c3eb8c73fe64	1
1db11ff12a4df48bf6bb6d1bd8e42801,a0cf350fabdc8740e839106d90bccf5b	1
ea58faaa1f76753e3ef566ce038848ea	1
bd2f2f3060e5dd2991183fcf3c4ff20d	3
e9447c56af5846682da32e6d29376a1b	5
7a2d67064b4893564e3c37fef87c1dc9	2
8262c78ff23ac12bb97d752d8d4bde2d	2
381b04a13ae38cd403a4115566ade250	1
86e97ee288bf9f8c1a969a957819196b	2
c831953733b145484c211c07b1bea3f3,ec942944d9df513dbdf243c0ca90dff7	2
2e74e2df219f3c1a5ca9146f3a4ec37e	1
7aae169bec4e8bd6049f7a81e34954fb	1
832af87a2cce3c7c1b73f6942f2c0c4f,f00d79310a982bc9bdbabda3c93bd8a5	1
3545396fdac1c9c65c71691e92d0d6fd,f312938627cfdeb3d82ef8647a1297a9	1
e4c1498e4baf46335125884ffe79c9a4	1
6f546a22e58eaa66fd841d741bc3f131,d7ccfee04623c35577faf13577d6f567	2
235c8893a6068c96fae8c7cdca77e957,3717f1f12b134af19697fc387ec0be85,f023a24ad2e1ca444dc70b24f5306ea1	2
42b49ed35122124acc5650ddedf8c7c8,e2197cc98f6cf8d4bb50606165694f7e	1
3602c2677d91cdae73500ec07d3f04b2,b83a295055bae807a0a4a03a16847f73	2
8f2704857916a3300c7718599409c58f,bcfb947bb7d678f5568cd383eaabea3e	1
9fec3cfcb2daa9b48a3c30dda2d2df41	1
c73a4c3d194f98742b8765d2541ac983,dde653fc6d9c6dc4400c4721b24b98dd	3
0c1dcbf2e4a245f9769aab0234a4a01f,bb1cb310c4a2eb203ebe9858524af0df	1
1db11ff12a4df48bf6bb6d1bd8e42801,601b6150858bd79543a4a7a2718f7e28	2
a60ff968468707d1124afbde32a58104	1
6f546a22e58eaa66fd841d741bc3f131	1
d93c7f55c15f5bc79813ca73c5c96375	2
2e74e2df219f3c1a5ca9146f3a4ec37e,48990738f9722d6a326ae96631df3adb,9c8aecd9e07aee31b94a25ea54d36faf	4
6037a4240960d03413b4f5c94f8ad0e7,e432720ae95f527fd866ffd7d7603bac	1
0055a47839ed04ffeabc31e381d7615e,475e03497e6da5ae8bc9afd362f74eb9	2
33152652cac5fb95084d6b97a14bf4a8,7c7946f55540b48e30cba098e2e76903	1
5b6c5f337a496c3e6e73e0648f0a6c4a,bd2f2f3060e5dd2991183fcf3c4ff20d	2
11ed041a24f5bfbcfb491ba8bebccdc1,99d9bf185c22351252f33f5aa92e2242,9c6718e410fa378dcaa7810f196763d1	1
20e3f15a64f47889016a6bdd1d5be899	1
991265d58b112e600dc95957ee48fa99	1
4664523becbbdd8af53c08d3b15d41a5,4668701295f3bc83a0a91a08ac34e7bd,7fcda75f844a26c9421c76a5af6a6330	1
6a069f6501a0b645beefe37cbe284d5d,bfe14f127756d81de13593101491c6c2	1
8121df872146b062cca3c804c34d7102,b972b7a99171f225bd2ed7d69f370c2e	2
03e668dffeb58df4e7e7f03b01ab236a	2
2e8efb11997a962244619460d2ab6b3e,8cf501bdc4cf841dcc361f99c9c2966c	1
2891d6ba6003a0cdf964cea2f8c53c5e,9c8506892eae109aa12396a0c082833b	2
8cf501bdc4cf841dcc361f99c9c2966c	1
28e4a22216e27c559fed0c52ceeaa1e7	1
bf05212a2ae0decbfc012dd9d2f9bd0d,f63d1678b9ebe3dc3a8b22250470afe9	1
2a8723804503cd4cb931c9e0dd3cf721,c6668c45db69ea6341183ea3b101bbf1	1
215839f2c1f7faa053fc27e37e31538e	1
d7ccfee04623c35577faf13577d6f567	1
5ae3eba6d12a06417b5dbb3035dbf080,d65acc4576e02d16224f3e5c5c3d274e	1
6dd2e90fdcbd5810af7b531ceb4460f0,b2894d701ed6de7d21f063d8da2a71ad,d1b21093126df5aada9a7ee95b1165e8	1
a86ae70cd72c600d49aeb2bbf6d7d3e5,b9e9661882a3302099bc23ad47129089	2
07dbb5dc54e793fe98f9111a6d5ef72f	1
1fafb3829ba2bd2589bacec7c587c5b9,efcf1eda6a5a9ab8aec0fcad73f3c498	1
4f0ad8cabe83570a471155c2731a77de	1
03e668dffeb58df4e7e7f03b01ab236a,dc19474e3008e5442773dcb12f886529	1
87f4e50fcffa09e3cbf5703be5a6659c,bc6d35f6eb286b75f60c638d7c1ebd6b	1
