#sampleName=simulated_Ler0_1
#filename1=data/imputation_rawdata/simulated_Ler0_1.fq
HapIds	count
34e39f80b4bd25300714fd1d71ba146a,550f2a198f286d637521f609171f9530	2
a60ff968468707d1124afbde32a58104	2
c8d6276242cbe86dd9da0990a4637c0c	4
5742b7848e3a770e95730bd487cdeed9	3
98b09154b3bbee2adb138ba6343cdfcd,f1db7da0a99a2d57f56dc6698675a91d	5
91629e46236d4b3ce567dc305265a004	1
1767b4c4d49ee3d3468181636b11ba6a,73dc83f586f4112dc6c31025fee6a6d0,eb519a530972382a98920ceb72425c77	2
bb1cb310c4a2eb203ebe9858524af0df,f2355fd939579613d8deb1c440474dd0	5
14b84ac7f8127111f32767e6884ee590,8f2704857916a3300c7718599409c58f,bcfb947bb7d678f5568cd383eaabea3e	12
14bf67724bf1ce907f15fd93c37a8be9,7d129518cd87d3adeb4c307e348d4440	1
8cf501bdc4cf841dcc361f99c9c2966c	1
1f499f82fdc0ff81ba4a7101219c9d8d	2
4664523becbbdd8af53c08d3b15d41a5,4668701295f3bc83a0a91a08ac34e7bd,7fcda75f844a26c9421c76a5af6a6330	1
002c118816a5e8c89e208afce1187181	7
1702f3d2ad5f513f473347856d3063b9	9
0c1dcbf2e4a245f9769aab0234a4a01f,bb1cb310c4a2eb203ebe9858524af0df	3
17d05c7e641135cefa47fa41111f3090,93bfbcb11c87406fbcdb94da5c3eddd0	1
67e43739437c77370d03267e4a8910fe	3
7fb865bf3b92a07b04e4fde4d589cb4b	3
3a8066820ff7d26454b290a4471e468e,6037a4240960d03413b4f5c94f8ad0e7,e432720ae95f527fd866ffd7d7603bac	2
1238ca7feca0b42ba1b12e140c254515,e2b285c588a88b22f5bf69836aefbf10	1
2f1a8ddba41a83cce59a5b15b40b7d97,72bd1619a2d13e8c45d8133ba6b93b95	1
4839122210e77b54c03a689e5d5dc103,ce271dbc42fd87b8cbaae208bf7e64ad	6
148fc5d0dc0f3b6d29fb5dcdb25bad02,28e4a22216e27c559fed0c52ceeaa1e7,b2dd2e8700e4118d97d44632a4d22be1	7
14bf67724bf1ce907f15fd93c37a8be9	3
4842a37a20353269997d9d7ac2047c13,695ce7e9a1d987d35b8231fc6ee30a6a	9
8f2704857916a3300c7718599409c58f,bcfb947bb7d678f5568cd383eaabea3e	2
42b49ed35122124acc5650ddedf8c7c8,e2197cc98f6cf8d4bb50606165694f7e	2
73dc83f586f4112dc6c31025fee6a6d0	1
3856fb6a9c1e988d587848628ef3014e	5
8d23c87885799c2207298d714f05662b,e6ee93b0e0f981e954c55d2f78c46ace	1
ffce8d090c34743b1cfd89d538876049	1
ef5a3e7874025d6dab8056c82c293eef,f164aab3a5bcf5754b7c13800d48368d	1
a86ae70cd72c600d49aeb2bbf6d7d3e5,b9e9661882a3302099bc23ad47129089	4
3602c2677d91cdae73500ec07d3f04b2	1
8de95544ced69ca53fec7730c17557e3	4
14bf67724bf1ce907f15fd93c37a8be9,1a4d63e0e9cc095643d00aea2c3b4755	1
8262c78ff23ac12bb97d752d8d4bde2d	2
db605bfbf6939bb6868dceff1914cbcc	3
47bba9282a9911716de586b28c959064,c20b0323a4d21ea36f17fe424f0cd1d0	2
e2b285c588a88b22f5bf69836aefbf10,e57adee48063c9df8397b4621eb378a4	2
c5d3058083bc5b6d9090952b203f3c9a	1
20665100d8f769180d87685b17fd4761	2
03e668dffeb58df4e7e7f03b01ab236a,dc19474e3008e5442773dcb12f886529	1
1cdc20a1e8b525e2fc181b0f2fc2115a,7c87fd71355937c41a8eff70d634a2bd	6
86e97ee288bf9f8c1a969a957819196b	2
616fbfe3fb4257dd28b93da7d950b152	5
22e02f9f7a47b7a3b38609d6f6614a60	2
6f546a22e58eaa66fd841d741bc3f131,d7ccfee04623c35577faf13577d6f567	2
20e3f15a64f47889016a6bdd1d5be899	2
2891d6ba6003a0cdf964cea2f8c53c5e	1
b9a3d8dd83008b83ed2760639dc565b8	5
98f253080cd1a5b62ced06d8657f8e54	7
9259e191c5c8c8475e7e854dbdbda617,991265d58b112e600dc95957ee48fa99	3
143c1b7af5090823d58cdc84fec23d41,4eaa517679e9e1b959620143c8c37f90	1
9c8506892eae109aa12396a0c082833b,bca8d88b847c2453b0af435a44d4f1d7	1
e2b285c588a88b22f5bf69836aefbf10	3
d7ccfee04623c35577faf13577d6f567	2
a86ae70cd72c600d49aeb2bbf6d7d3e5	2
0397e4288dc9b391fa43d889d97c07fe	3
b9e9661882a3302099bc23ad47129089	2
f56af710ba9108d0e73ac873ae853ed2	2
bb1cb310c4a2eb203ebe9858524af0df	2
0cf928d78ca417824ce9894acb41159d,2bebcdb5fb785c5d49e46b75f79aa814	1
381b04a13ae38cd403a4115566ade250	3
4f2c7276f951c8677d3a8641a7c55c31,fb266e12704be1c41ef520643a5f6690	4
e9447c56af5846682da32e6d29376a1b	5
1b37e0d178045d16d9ec5c5c3a41ee3d,52efced814553349f8d08b6e9a731664	3
6f546a22e58eaa66fd841d741bc3f131,d7ccfee04623c35577faf13577d6f567,f56af710ba9108d0e73ac873ae853ed2	3
27930c96ea1fc852196a3d043b2d5477,4d579cca69ba9016e3e55b98545188ae,d900cc6de72c46588e9511231e233f71	3
10940b3a07d855d5e29d8604e92f655a	1
76bbbf868b3604fc1acc7403b7fca55f,b6624369e0f4bcd45a08767dcbd62e4a	3
2daa861a2f758c2202b3a5d18906b3b0,5231f4eb04626869fa8bf4ec96530dc0	3
2f1a8ddba41a83cce59a5b15b40b7d97,ea58faaa1f76753e3ef566ce038848ea	2
7c7946f55540b48e30cba098e2e76903	4
9c8506892eae109aa12396a0c082833b	2
6dd2e90fdcbd5810af7b531ceb4460f0,b2894d701ed6de7d21f063d8da2a71ad,d1b21093126df5aada9a7ee95b1165e8	1
e7371104102e5dafd7252c1667a5088f,fb266e12704be1c41ef520643a5f6690	3
26c22ac916509809eeb1709a86b44c82,9fec3cfcb2daa9b48a3c30dda2d2df41	3
11ed041a24f5bfbcfb491ba8bebccdc1,99d9bf185c22351252f33f5aa92e2242,9c6718e410fa378dcaa7810f196763d1	4
17d05c7e641135cefa47fa41111f3090	2
2891d6ba6003a0cdf964cea2f8c53c5e,9c8506892eae109aa12396a0c082833b,bca8d88b847c2453b0af435a44d4f1d7	4
61b0d88c61f9a081c9ef418924ec5912,8121df872146b062cca3c804c34d7102,b972b7a99171f225bd2ed7d69f370c2e	1
b8ac05e41eddd9cd375cff904d19f49a,c8d6276242cbe86dd9da0990a4637c0c	1
14bf67724bf1ce907f15fd93c37a8be9,1a4d63e0e9cc095643d00aea2c3b4755,7d129518cd87d3adeb4c307e348d4440	1
0b41f6317f5ddec51f738b8cbeaac301,36e96d3c4e355251290e88bdee459711	1
1702f3d2ad5f513f473347856d3063b9,a7c27758713177e9e6268fe4e32168e8	2
98b09154b3bbee2adb138ba6343cdfcd	1
260c3f51d08e340bc58a3b76f5da68b3	3
d29ef223675a51d5d81cdbfc7d6aa924	4
3a1370b1b13c441eb67c70242e65c2b0,47bba9282a9911716de586b28c959064,c20b0323a4d21ea36f17fe424f0cd1d0	3
622fc0b9f832314e58ae3688cddd7e90,6a069f6501a0b645beefe37cbe284d5d	4
2def48cfe2a6fa5e8adae8b42dfc69df,bcc33c75dd700520f107a407b18972a7	2
6b29ca3016b5da0474e4dcac15018ddb	1
2e74e2df219f3c1a5ca9146f3a4ec37e,9c8aecd9e07aee31b94a25ea54d36faf	4
27930c96ea1fc852196a3d043b2d5477,4d579cca69ba9016e3e55b98545188ae	3
601b6150858bd79543a4a7a2718f7e28,a0cf350fabdc8740e839106d90bccf5b	2
0fa19cc37a3c0c53dddff4382d49f267,17d05c7e641135cefa47fa41111f3090	1
ea5573308b461e15a13fa06745849711	1
03e668dffeb58df4e7e7f03b01ab236a,6372f4cb7eccde4fafb18668271981fb,dc19474e3008e5442773dcb12f886529	2
8d23c87885799c2207298d714f05662b,ca87e77aabe11fa7d7795457fa23dbab,e6ee93b0e0f981e954c55d2f78c46ace	1
1d49c4db147e3a105ff9f86ca81b8b66,4842a37a20353269997d9d7ac2047c13,695ce7e9a1d987d35b8231fc6ee30a6a	3
0d8b7b2691a7b0d19afdec3e278a8e72,79c5716c32f7be95b545e4bcb11b5684	4
1db11ff12a4df48bf6bb6d1bd8e42801,601b6150858bd79543a4a7a2718f7e28	3
4664523becbbdd8af53c08d3b15d41a5,7fcda75f844a26c9421c76a5af6a6330	1
f05fe8c0914ef0e126109be122e42563	3
6503bb85c4d632211ecd3f59b036c493,7da8ad6d3883ffadeeef1df71cf99e19,d1c7e1e7bc01a1308b04a3caed87a655	2
0d04e97d35c35319ca1138cf4b39277e	1
e4c1498e4baf46335125884ffe79c9a4,f05fe8c0914ef0e126109be122e42563	1
9fec3cfcb2daa9b48a3c30dda2d2df41	1
fb266e12704be1c41ef520643a5f6690	1
48cb9e3e60b739d691ea2b007fa383f8,70a7d6d031ca0692492ce1d61155f6ab,71c9662a83afdc0761cebc6a4626e1a8	3
622fc0b9f832314e58ae3688cddd7e90,6a069f6501a0b645beefe37cbe284d5d,bfe14f127756d81de13593101491c6c2	4
873483b0610f7e61e159a12401c73c47,98c0d8130bbff0d883608830eff439db	3
93d8ad4f458e6f19c3807325e6814cd4	4
7a2d67064b4893564e3c37fef87c1dc9,998b5d843a86bbc4c6894f0cec24fe11	2
5ee0aa799d7a9d95d52a472339f90768,72b72d1a2cf566cee7a867b67f7598b8	1
bd2f2f3060e5dd2991183fcf3c4ff20d	2
5f459f5a41727271a947f0e447e258bc,d15ce2ce49ab21f144e88168c7c55fd1	1
8cf501bdc4cf841dcc361f99c9c2966c,d44fa0bcd3b18047cabe1f371fdf4828	1
a0cf350fabdc8740e839106d90bccf5b	1
1f499f82fdc0ff81ba4a7101219c9d8d,745639b55a512c171f365f2681a8660b	1
03befccb7031de2b15d4243162c02aa8	3
00759112a1f2bda4f0523ff6a6b4058a,f05fe8c0914ef0e126109be122e42563	3
14b84ac7f8127111f32767e6884ee590,8f2704857916a3300c7718599409c58f	1
77788293ce0057f689a4c4a6f971ac19	2
3588c879a186b6c02eefa3b8f2c80a9c,bcc33c75dd700520f107a407b18972a7	3
5b1905956ab330478b68c3eb8c73fe64,f00d79310a982bc9bdbabda3c93bd8a5	5
bfe14f127756d81de13593101491c6c2	2
1854c6c91b66a3c910d1d84a4ac579e8	2
20665100d8f769180d87685b17fd4761,90108c1207cbe7002d82c0f68c92ad20	2
72bd1619a2d13e8c45d8133ba6b93b95,ea58faaa1f76753e3ef566ce038848ea	1
079c87bb0ee7725d5be08d0b677ed538,87f4e50fcffa09e3cbf5703be5a6659c,bc6d35f6eb286b75f60c638d7c1ebd6b	2
aa32553fcf4cf89a0165a5fe0c73695d	1
0d8b7b2691a7b0d19afdec3e278a8e72	2
0d83a05b1423a30bed2ba428c3aad730,f50c432ea4d91761e8b6bddeeada9b20	1
9ed491a9cd6e0844f6f06fa6ab5ccec4	3
1767b4c4d49ee3d3468181636b11ba6a,73dc83f586f4112dc6c31025fee6a6d0	1
5b1905956ab330478b68c3eb8c73fe64,832af87a2cce3c7c1b73f6942f2c0c4f	2
185677ca071d8e4cae51a377a84e21f9,be0657227b4c45274c25e5b7d44cff5e	3
33152652cac5fb95084d6b97a14bf4a8,7c7946f55540b48e30cba098e2e76903	1
111fda9587b6ddfb18479d9956bf9956,77788293ce0057f689a4c4a6f971ac19,83374170c09441f05dcc193bf405c3d2	6
51aad7a87461b30cdd6cf200d25ae527	1
1854c6c91b66a3c910d1d84a4ac579e8,5b1a90a206bf675735fea85cd5d52c9b,d93c7f55c15f5bc79813ca73c5c96375	1
0055a47839ed04ffeabc31e381d7615e,475e03497e6da5ae8bc9afd362f74eb9	1
1a4d63e0e9cc095643d00aea2c3b4755	1
7397c50619430abe53fef3acf2e0c36e,e9447c56af5846682da32e6d29376a1b	1
2c7de6ee659ff3c2be7ffd8be5d4edce,c73a4c3d194f98742b8765d2541ac983,dde653fc6d9c6dc4400c4721b24b98dd	1
76bbbf868b3604fc1acc7403b7fca55f	2
079c87bb0ee7725d5be08d0b677ed538	1
01ef2233db97646760c09f1438ae4e47	2
bf05212a2ae0decbfc012dd9d2f9bd0d,f63d1678b9ebe3dc3a8b22250470afe9	1
719efa9537a5109019659bc5de4f1be4,b1634c3b973ce16c9c8f7ee942be64e3	2
98b09154b3bbee2adb138ba6343cdfcd,c16d65f3dda742468cdfec9a566e5a0a,f1db7da0a99a2d57f56dc6698675a91d	2
0c1dcbf2e4a245f9769aab0234a4a01f,f2355fd939579613d8deb1c440474dd0	1
5b1a90a206bf675735fea85cd5d52c9b	1
85b132b9a091bc33499b86e411ba62d8	1
4664523becbbdd8af53c08d3b15d41a5,4668701295f3bc83a0a91a08ac34e7bd	1
6ad031f29415c725e69c42043b6fe51e,8262c78ff23ac12bb97d752d8d4bde2d	1
832af87a2cce3c7c1b73f6942f2c0c4f,f00d79310a982bc9bdbabda3c93bd8a5	1
d65acc4576e02d16224f3e5c5c3d274e,e7be3d52da34418f2e00ffd54f66c931	1
e2bec63e0382a38ad16d61ea16514bc9	1
0b41f6317f5ddec51f738b8cbeaac301	2
76bbbf868b3604fc1acc7403b7fca55f,fa02b0478e95b367473168703083c3fb	1
4d579cca69ba9016e3e55b98545188ae,d900cc6de72c46588e9511231e233f71	1
6bb0058abb51f6ba1885bdd34ce516e6	1
61b0d88c61f9a081c9ef418924ec5912,b972b7a99171f225bd2ed7d69f370c2e	1
221dd8ec366eef30591d639af98c0109	1
0c1dcbf2e4a245f9769aab0234a4a01f	1
998b5d843a86bbc4c6894f0cec24fe11	1
52efced814553349f8d08b6e9a731664	1
134c1e975a3baf6787244e0c118591a7	1
bc1d331ca6b8d1853c1871ce55404896,dedb65bf3f5e96b35867eecf8b2161c4	1
2daa861a2f758c2202b3a5d18906b3b0,7e2cf62e829d0aba1a42380dfaf4aa6a	1
dde653fc6d9c6dc4400c4721b24b98dd	1
28e4a22216e27c559fed0c52ceeaa1e7	1
0623953dc7d4a7dc25a36e66cac23413,ce271dbc42fd87b8cbaae208bf7e64ad	1
2e8efb11997a962244619460d2ab6b3e,8cf501bdc4cf841dcc361f99c9c2966c	1
42b49ed35122124acc5650ddedf8c7c8,7366474385ac859097979180cdda5398	1
3caca9506abe94e6a6828eca63481992	1
8f2704857916a3300c7718599409c58f	1
0623953dc7d4a7dc25a36e66cac23413,4839122210e77b54c03a689e5d5dc103	1
